Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"D26","APA102-2020","LED-APA102-2020",63.500000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",128.300000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",106.700000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",117.500000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",74.300000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",95.900000,-73.500000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",52.700000,-73.500000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",128.300000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",85.100000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",74.300000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",52.700000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",106.700000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",95.900000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",117.500000,-70.400000,-90.000000,top
"D27","APA102-2020","LED-APA102-2020",63.500000,-70.400000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",85.100000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",63.500000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",95.900000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",117.500000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",106.700000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",74.300000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",128.300000,-67.300000,-90.000000,top
"D28","APA102-2020","LED-APA102-2020",52.700000,-67.300000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",95.900000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",52.700000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",85.100000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",63.500000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",128.300000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",106.700000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",117.500000,-64.200000,-90.000000,top
"D29","APA102-2020","LED-APA102-2020",74.300000,-64.200000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",63.500000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",117.500000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",85.100000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",106.700000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",52.700000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",128.300000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",95.900000,-61.100000,-90.000000,top
"D30","APA102-2020","LED-APA102-2020",74.300000,-61.100000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",106.700000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",85.100000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",63.500000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",74.300000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",52.700000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",117.500000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",128.300000,-58.000000,-90.000000,top
"D31","APA102-2020","LED-APA102-2020",95.900000,-58.000000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",52.700000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",63.500000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",106.700000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",117.500000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",95.900000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",85.100000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",74.300000,-54.900000,-90.000000,top
"D32","APA102-2020","LED-APA102-2020",128.300000,-54.900000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",74.300000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",52.700000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",85.100000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",128.300000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",106.700000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",95.900000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",63.500000,-51.800000,-90.000000,top
"D33","APA102-2020","LED-APA102-2020",117.500000,-51.800000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",63.500000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",85.100000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",117.500000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",106.700000,-48.700000,-90.000000,top
"D34","APA102-2020","LED-APA102-2020",95.900000,-48.700000,-90.000000,top
